1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
model_number,num_zones,star_age,log_dt,star_mass,log_xmstar,log_abs_mdot,mass_conv_core,conv_mx1_top,conv_mx1_bot,conv_mx2_top,conv_mx2_bot,mx1_top,mx1_bot,mx2_top,mx2_bot,log_LH,log_LHe,log_LZ,log_Lnuc,pp,cno,tri_alpha,epsnuc_M_1,epsnuc_M_2,epsnuc_M_3,epsnuc_M_4,epsnuc_M_5,epsnuc_M_6,epsnuc_M_7,epsnuc_M_8,he_core_mass,co_core_mass,one_core_mass,fe_core_mass,neutron_rich_core_mass,log_Teff,log_L,log_R,log_g,v_div_csound_surf,log_cntr_P,log_cntr_Rho,log_cntr_T,center_mu,center_ye,center_abar,center_h1,center_he4,center_c12,center_o16,surface_c12,surface_o16,total_mass_h1,total_mass_he4,num_retries,num_iters
240,896,2.4490482507923164E+009,7.4003687979635346E+000,1.3999999999999997E+000,3.3444633946038905E+001,-9.8999999999999986E+001,9.2681985488741320E-002,6.5409625295035190E-002,7.8130837187148638E-008,9.9999999991400024E-001,9.9936467763590175E-001,6.5409625295035190E-002,7.8130837187148638E-008,9.9999999991400024E-001,9.9936467763590175E-001,6.7808759652173745E-001,-3.4971221833667805E+001,-1.5051499783199059E+001,6.7808759652173756E-001,-1.1726153136680661E-002,5.7885803585107987E-001,-3.4971221833667805E+001,0.0000000000000000E+000,-2.0000000000000000E+001,-2.0000000000000000E+001,7.4208291944573067E+031,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,9.5205543925240027E-002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.7924117094661804E+000,6.7760415725670375E-001,2.7663182056048879E-001,4.0309320218603935E+000,0.0000000000000000E+000,1.7401313167436442E+001,2.1976918345073799E+000,7.3508125487052594E+000,1.1720594011020271E+000,5.4320622224677473E-001,3.2142392278451584E+000,8.6412430233436643E-002,8.9393336020140279E-001,7.2582406400359211E-005,2.1147939845372675E-003,3.4468833607861128E-003,9.3805276451495341E-003,8.7763670159081164E-001,4.9346749086687286E-001,0,5
245,905,2.5553128575905285E+009,7.2181419941531395E+000,1.3999999999999997E+000,3.3444633946038905E+001,-9.8999999999999986E+001,8.3534144153252832E-002,5.8676006727192143E-002,7.8130837187148638E-008,9.9999999991400024E-001,9.9920397164919528E-001,5.8676006727192143E-002,7.8130837187148638E-008,9.9999999991400024E-001,9.9920397164919528E-001,6.8890597878742610E-001,-3.4008788075651559E+001,-9.8999999999999986E+001,6.8890597878742610E-001,-3.8977059856487375E-002,5.9893316468218649E-001,-3.4008788075651559E+001,0.0000000000000000E+000,-2.0000000000000000E+001,-2.0000000000000000E+001,7.0714998019391504E+031,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,9.5205543925240027E-002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.7911308658084386E+000,6.8921994612835458E-001,2.8500140231179732E-001,4.0141928583577764E+000,0.0000000000000000E+000,1.7450915451009632E+001,2.2585856931841044E+000,7.3700106139912993E+000,1.2581088030968732E+000,5.1955175565629141E-001,3.6278620062266769E+000,3.9103509610247812E-002,9.4128442031619119E-001,7.9928793516116203E-005,1.7877746212391578E-003,3.4468833607861128E-003,9.3805276451495341E-003,8.7250349326131538E-001,4.9858570990660311E-001,0,5
250,890,2.6039653827176361E+009,6.7922859210070730E+000,1.3999999999999997E+000,3.3444633946038905E+001,-9.8999999999999986E+001,7.1339802108233152E-002,5.0605884210560226E-002,7.8130837131637487E-008,9.9999999991400024E-001,9.9947463811046622E-001,5.0605884210560226E-002,7.8130837131637487E-008,9.9999999991400024E-001,9.9947463811046622E-001,7.0968939515581608E-001,-3.2971995368829887E+001,-9.8999999999999986E+001,7.0968939515581608E-001,5.0091171718790767E-002,6.0235230035710496E-001,-3.2971995368829887E+001,0.0000000000000000E+000,-2.0000000000000000E+001,-2.0000000000000000E+001,6.8697332818895857E+031,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,9.5205543925240027E-002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.7944352021822092E+000,7.1314930150185774E-001,2.9035740725100828E-001,4.0034808484793540E+000,0.0000000000000000E+000,1.7526658458543558E+001,2.3296707846338740E+000,7.3910224870527230E+000,1.3073745729095010E+000,5.0743148310170216E-001,3.8839591483098332E+000,1.4862966068672238E-002,9.6554578053563667E-001,8.7494493235650700E-005,1.6313664203777539E-003,3.4468833607861128E-003,9.3805276451495341E-003,8.7007514948211284E-001,5.0101959240648619E-001,0,5
255,907,2.6209733569552979E+009,6.3304916455579310E+000,1.3999999999999997E+000,3.3444633946038905E+001,-9.8999999999999986E+001,5.9489310715727391E-002,4.2224503511981204E-002,7.8130837076126336E-008,9.9999999991400024E-001,9.9978998948187592E-001,4.2224503511981204E-002,7.8130837076126336E-008,9.9999999991400024E-001,9.9978998948187592E-001,7.3255394774202598E-001,-3.2058442871157645E+001,-9.8999999999999986E+001,7.3255394774202598E-001,1.8783395737126121E-001,5.8668641668927923E-001,-3.2058442871157645E+001,0.0000000000000000E+000,-2.0000000000000000E+001,-2.0000000000000000E+001,6.3917299448452136E+031,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,9.5205543925239861E-002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.8000235339206139E+000,7.4360591160471712E-001,2.9440904882562763E-001,3.9953775653301156E+000,0.0000000000000000E+000,1.7614201286096613E+001,2.4052527524396843E+000,7.4091445445984840E+000,1.3273869823377205E+000,5.0281425231003085E-001,3.9912901417384643E+000,5.6285046086354922E-003,9.7478889354130627E-001,9.4108535515926878E-005,1.5709757376872425E-003,3.4468833607861128E-003,9.3805276451495341E-003,8.6919063084459824E-001,5.0191849784649378E-001,0,5
260,913,2.6270916907427783E+009,5.9083745677391457E+000,1.3999999999999997E+000,3.3444633946038905E+001,-9.8999999999999986E+001,4.1904951621027357E-002,2.8929035443578777E-002,7.8130837076126336E-008,9.9999999992650024E-001,9.9993049401815692E-001,2.8929035443578777E-002,7.8130837076126336E-008,9.9999999992650024E-001,9.9993049401815692E-001,7.5135431141613462E-001,-3.1419287154521776E+001,-9.8999999999999986E+001,7.5135431141613462E-001,3.2069281249539427E-001,5.5002584035177593E-001,-3.1419287154521776E+001,0.0000000000000000E+000,-2.0000000000000000E+001,-2.0000000000000000E+001,5.1725758830952234E+031,2.0992226069776738E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,2.4039506813770197E+032,9.5205543925239861E-002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.8054495855450932E+000,7.7391125519073733E-001,2.9870961736967933E-001,3.9867764282420124E+000,0.0000000000000000E+000,1.7708810650403052E+001,2.4904390797560985E+000,7.4203815643938489E+000,1.3348778417039433E+000,5.0112284705053589E-001,4.0321056864954778E+000,2.2456940998735065E-003,9.7817540820111659E-001,9.9016534262876387E-005,1.5478867731056974E-003,3.4468833607861097E-003,9.3805276451495341E-003,8.6886312896041618E-001,5.0225996499745873E-001,0,5
265,925,2.6296386804542718E+009,5.5751618900163962E+000,1.3999999999999997E+000,3.3444633946038905E+001,-9.8999999999999986E+001,2.1647691215857714E-002,1.5356487648154615E-002,7.8130836965104034E-008,9.9999999992650024E-001,9.9997057686265312E-001,1.5356487648154615E-002,7.8130836965104034E-008,9.9999999992650024E-001,9.9997057686265312E-001,7.6966428641394002E-001,-3.1322263836535541E+001,-1.5051499783199059E+001,7.6966428641394014E-001,4.1324395252056667E-001,5.1775250980523091E-001,-3.1322263836535541E+001,0.0000000000000000E+000,-2.0000000000000000E+001,-2.0000000000000000E+001,2.9988628475780455E+031,1.7046204473991955E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,2.7438684181324129E+032,9.5205543925239861E-002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.8088100683803781E+000,7.9418216860228374E-001,3.0212410840488230E-001,3.9799474461716065E+000,0.0000000000000000E+000,1.7803588057310137E+001,2.5864490500828263E+000,7.4190045470934374E+000,1.3376628101807568E+000,5.0049884162893543E-001,4.0473751767587514E+000,9.9768325767585816E-004,9.7942480205041016E-001,1.0074863217633173E-004,1.5391322043037563E-003,3.4468833607861097E-003,9.3805276451495341E-003,8.6872410671215461E-001,5.0240920998588356E-001,0,5
270,956,2.6310518520754962E+009,5.3827245314687380E+000,1.3999999999999997E+000,3.3444633946038905E+001,-9.8999999999999986E+001,3.2819223260873052E-003,2.1188578315362028E-003,7.8130836687548277E-008,9.9999999992650024E-001,9.9997773611902085E-001,2.1188578315362028E-003,7.8130836687548277E-008,9.9999999992650024E-001,9.9997773611902085E-001,7.9305472909043884E-001,-3.1952576358041583E+001,-1.4574378528479397E+001,7.9305472909043906E-001,4.4972790908991322E-001,5.3056530842714567E-001,-3.1952576358041583E+001,0.0000000000000000E+000,-2.0000000000000000E+001,-2.0000000000000000E+001,4.8149692342282255E+030,1.6185714523881350E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,2.9176596036238038E+032,9.5205543925239319E-002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.8095529173666520E+000,7.9960391490139926E-001,3.0334928358189212E-001,3.9774970958175868E+000,0.0000000000000000E+000,1.7883166244739218E+001,2.6837718944688898E+000,7.3997866181564751E+000,1.3387767031197100E+000,5.0025001823511450E-001,4.0534974807994422E+000,5.0003647017863976E-004,9.7992269270446930E-001,9.9619359101460925E-005,1.5356755778400081E-003,3.4468833607861071E-003,9.3805276451495341E-003,8.6864327942264496E-001,5.0249649646531325E-001,0,5
275,947,2.6322723428337150E+009,5.4844908631248819E+000,1.3999999999999997E+000,3.3444633946038905E+001,-9.8999999999999986E+001,0.0000000000000000E+000,9.9999999992650024E-001,9.9997554797252119E-001,0.0000000000000000E+000,0.0000000000000000E+000,9.9999999992650024E-001,9.9997554797252119E-001,0.0000000000000000E+000,0.0000000000000000E+000,8.0359842443717333E-001,-3.2632869739605624E+001,-9.8999999999999986E+001,8.0359842443717333E-001,4.5254342364137939E-001,5.4742179309647643E-001,-3.2632869739605624E+001,1.5565869883014172E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,2.9745739774728542E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,9.5205543925239486E-002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.8088488840855721E+000,7.9925435803483702E-001,3.0458257171077202E-001,3.9750305195598270E+000,0.0000000000000000E+000,1.7936451362386190E+001,2.7610454889786347E+000,7.3735386489816568E+000,1.3392705243904623E+000,5.0013990357861293E-001,4.0562153856282830E+000,2.7980715720233158E-004,9.8014239400660819E-001,9.5353507924857345E-005,1.5342118636155848E-003,3.4468833607861067E-003,9.3805276451495341E-003,8.6856970546533274E-001,5.0257464928215623E-001,0,5
280,950,2.6345881419885802E+009,5.7763084894142684E+000,1.3999999999999997E+000,3.3444633946038905E+001,-9.8999999999999986E+001,0.0000000000000000E+000,9.9999999992650024E-001,9.9997061366413409E-001,0.0000000000000000E+000,0.0000000000000000E+000,9.9999999992650024E-001,9.9997061366413409E-001,0.0000000000000000E+000,0.0000000000000000E+000,8.0652075707968141E-001,-3.3128479667609390E+001,-1.4273348532815415E+001,8.0652075707968185E-001,4.4700948781608263E-001,5.5702349043320543E-001,-3.3128479667609390E+001,1.5501307696491375E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,2.9977955912777374E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,9.5205543925239486E-002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.8076937184334088E+000,8.0338461482315848E-001,3.0895803140925876E-001,3.9662796001628533E+000,0.0000000000000000E+000,1.7983705539962749E+001,2.8266213126698663E+000,7.3525360941822049E+000,1.3395403973379372E+000,5.0007982771719983E-001,4.0577025211448117E+000,1.5965543438688844E-004,9.8026158327574320E-001,8.9041950231430085E-005,1.5334960830579779E-003,3.4468833607861054E-003,9.3805276451495341E-003,8.6842664664146874E-001,5.0272379738865114E-001,0,5
285,953,2.6386371895750399E+009,5.9478485803534440E+000,1.3999999999999997E+000,3.3444633946038905E+001,-9.8999999999999986E+001,0.0000000000000000E+000,9.9999999992650024E-001,9.9996629371541501E-001,0.0000000000000000E+000,0.0000000000000000E+000,9.9999999992650024E-001,9.9996629371541501E-001,0.0000000000000000E+000,0.0000000000000000E+000,8.0773436892489425E-001,-3.3399898617005448E+001,-1.5051499783199059E+001,8.0773436892489425E-001,4.4206216110623259E-001,5.6295982605727113E-001,-3.3399898617005448E+001,1.5519474533172876E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,3.0020928114205699E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,9.5205543925239153E-002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.8068576732849864E+000,8.0647467111235938E-001,3.1217514985070371E-001,3.9598453632799635E+000,0.0000000000000000E+000,1.8015485961943341E+001,2.8693188037203421E+000,7.3394598857722197E+000,1.3397017045202788E+000,5.0004393623863752E-001,4.0585917252931436E+000,8.7872477269640423E-005,9.8033273890158323E-001,8.4981760243920339E-005,1.5331011468032096E-003,3.4468833607861045E-003,9.3805276451495341E-003,8.6817319066713305E-001,5.0298457169659194E-001,0,5
290,957,2.6442264000305839E+009,6.0257397054039137E+000,1.3999999999999997E+000,3.3444633946038905E+001,-9.8999999999999986E+001,0.0000000000000000E+000,9.9999999991400024E-001,9.9996262806160752E-001,0.0000000000000000E+000,0.0000000000000000E+000,9.9999999991400024E-001,9.9996262806160752E-001,0.0000000000000000E+000,0.0000000000000000E+000,8.0883125147685508E-001,-3.3535212322481442E+001,-9.8999999999999986E+001,8.0883125147685497E-001,4.3885247980828185E-001,5.6728865944321927E-001,-3.3535212322481442E+001,1.5598565512511948E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,3.0274336524779270E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,9.7021578181334361E-002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.8062371404794857E+000,8.0806931035000185E-001,3.1421353508052741E-001,3.9557685928203163E+000,0.0000000000000000E+000,1.8037776527052593E+001,2.8972935418633683E+000,7.3322164057773822E+000,1.3397935402914678E+000,5.0002350436960719E-001,4.0590980159420464E+000,4.7008739212499041E-005,9.8037326467135133E-001,8.2792762114059377E-005,1.5328862290277432E-003,3.4468833607861041E-003,9.3805276451495341E-003,8.6782044996437369E-001,5.0334455493049313E-001,0,5
295,970,2.6508603253468089E+009,6.0922829002097449E+000,1.3999999999999997E+000,3.3444633946038905E+001,-9.8999999999999986E+001,0.0000000000000000E+000,9.9999999991400024E-001,9.9995906981331406E-001,0.0000000000000000E+000,0.0000000000000000E+000,9.9999999991400024E-001,9.9995906981331406E-001,0.0000000000000000E+000,0.0000000000000000E+000,8.1010966978054944E-001,-3.3614947001046005E+001,-9.8999999999999986E+001,8.1010966978054877E-001,4.3657064470674867E-001,5.7119704398629734E-001,-3.3614947001046005E+001,1.6077294801460088E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,3.0430659158053302E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,9.7021578181334361E-002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.8056767306358661E+000,8.0950268715550100E-001,3.1605104317051574E-001,3.9520935766403396E+000,0.0000000000000000E+000,1.8057076277307267E+001,2.9197949537831893E+000,7.3277114466134963E+000,1.3398433883431888E+000,5.0001241563591259E-001,4.0593728590526617E+000,2.4831271824687193E-005,9.8039525449071818E-001,8.1581716901015484E-005,1.5327726862750331E-003,3.4468833607861041E-003,9.3805276451495341E-003,8.6739902367318189E-001,5.0377236039607620E-001,0,5
300,973,2.6584211462118540E+009,6.1352933095608142E+000,1.3999999999999997E+000,3.3444633946038905E+001,-9.8999999999999986E+001,0.0000000000000000E+000,9.9999999991400024E-001,9.9995526558849068E-001,0.0000000000000000E+000,0.0000000000000000E+000,9.9999999991400024E-001,9.9995526558849068E-001,0.0000000000000000E+000,0.0000000000000000E+000,8.1154787309446674E-001,-3.3665997664227767E+001,-9.8999999999999986E+001,8.1154787309446674E-001,4.3452487624379532E-001,5.7517293366706423E-001,-3.3665997664227767E+001,1.6149729365778737E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,3.0614734978966635E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,9.8954024889743586E-002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.8051144473906406E+000,8.1098991427935008E-001,3.1791922322289046E-001,3.9483572165355900E+000,0.0000000000000000E+000,1.8075247552178116E+001,2.9399439226664170E+000,7.3245300938259277E+000,1.3398704657828682E+000,5.0000639364328980E-001,4.0595221781526529E+000,1.2787286579342037E-005,9.8040718598345566E-001,8.0861371676430082E-005,1.5327121660476308E-003,3.4468833607861032E-003,9.3805276451495341E-003,8.6691590290252896E-001,5.0426101838687798E-001,0,5
305,977,2.6663014262713237E+009,6.2155815993919488E+000,1.3999999999999997E+000,3.3444633946038905E+001,-9.8999999999999986E+001,0.0000000000000000E+000,9.9999999991400013E-001,9.9995141459943282E-001,0.0000000000000000E+000,0.0000000000000000E+000,9.9999999991400013E-001,9.9995141459943282E-001,0.0000000000000000E+000,0.0000000000000000E+000,8.1300324902823384E-001,-3.3696826943009896E+001,-9.8999999999999986E+001,8.1300324902823362E-001,4.3261459396745944E-001,5.7904672245791466E-001,-3.3696826943009896E+001,1.6268233176288140E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,3.0787157096924331E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,9.8954024889743308E-002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.8045644118038457E+000,8.1246973122293709E-001,3.1975920286827419E-001,3.9446772572448228E+000,0.0000000000000000E+000,1.8091698032859476E+001,2.9575285122923805E+000,7.3223174418163026E+000,1.3398843131035816E+000,5.0000331482467819E-001,4.0595985532034646E+000,6.6296493559783989E-006,9.8041327893280916E-001,8.0450348118631216E-005,1.5326816375988137E-003,3.4468833607861028E-003,9.3805276451495341E-003,8.6640972728842847E-001,5.0477170491196721E-001,0,5
310,980,2.6735440474904699E+009,6.1504209775005600E+000,1.3999999999999997E+000,3.3444633946038905E+001,-9.8999999999999986E+001,0.0000000000000000E+000,9.9999999991400013E-001,9.9994746474732499E-001,0.0000000000000000E+000,0.0000000000000000E+000,9.9999999991400013E-001,9.9994746474732499E-001,0.0000000000000000E+000,0.0000000000000000E+000,8.1430146163712414E-001,-3.3713210367684255E+001,-9.8999999999999986E+001,8.1430146163712391E-001,4.3088859153598696E-001,5.8249076822582735E-001,-3.3713210367684255E+001,1.6434754593108995E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,3.0931748549389380E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,9.9890405837436705E-002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.8040834340110692E+000,8.1377834306819252E-001,3.2137546437645509E-001,3.9414447342284609E+000,0.0000000000000000E+000,1.8105399174905681E+001,2.9717883428580101E+000,7.3208651482995979E+000,1.3398909781630937E+000,5.0000183327330217E-001,4.0596353204424593E+000,3.6665466043586401E-006,9.8041620752183634E-001,8.0232350848376610E-005,1.5326670843661876E-003,3.4468833607861002E-003,9.3805276451495341E-003,8.6594243725539022E-001,5.0524235858919475E-001,0,5
315,985,2.6820736836325946E+009,6.1776414993813438E+000,1.3999999999999997E+000,3.3444633946038905E+001,-9.8999999999999986E+001,0.0000000000000000E+000,9.9999999991400013E-001,9.9994277597228554E-001,0.0000000000000000E+000,0.0000000000000000E+000,9.9999999991400013E-001,9.9994277597228554E-001,0.0000000000000000E+000,0.0000000000000000E+000,8.1577244876855926E-001,-3.3723088721788734E+001,-9.8999999999999986E+001,8.1577244876855903E-001,4.2874668969387120E-001,5.8649211035447790E-001,-3.3723088721788734E+001,1.6642188834926773E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,3.1086146826339325E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,1.0157034789307288E-001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.8035263246837139E+000,8.1525331172406013E-001,3.2322716735909962E-001,3.9377413282631717E+000,0.0000000000000000E+000,1.8120207317499684E+001,2.9868840195442456E+000,7.3196119290858537E+000,1.3398950558087259E+000,5.0000092707361565E-001,4.0596578178384819E+000,1.8541472316588592E-006,9.8041799682826980E-001,8.0087164401052024E-005,1.5326582459525156E-003,3.4468833607860993E-003,9.3805276451495341E-003,8.6538972475574216E-001,5.0579830608781928E-001,0,5
320,985,2.6892983627106361E+009,6.1558250092749915E+000,1.3999999999999997E+000,3.3444633946038905E+001,-9.8999999999999986E+001,0.0000000000000000E+000,9.9999999991400013E-001,9.9993843993409737E-001,0.0000000000000000E+000,0.0000000000000000E+000,9.9999999991400013E-001,9.9993843993409737E-001,0.0000000000000000E+000,0.0000000000000000E+000,8.1697836248858291E-001,-3.3725904634445016E+001,-9.8999999999999986E+001,8.1697836248858258E-001,4.2681050785880476E-001,5.8986981253064696E-001,-3.3725904634445016E+001,1.6808413415824043E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,3.1205806442394945E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,1.0157034789307295E-001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.8030620486830582E+000,8.1645580219235148E-001,3.2475696459455666E-001,3.9346817337922579E+000,0.0000000000000000E+000,1.8131969924119826E+001,2.9986775712685243E+000,7.3188118346979705E+000,1.3398968969211666E+000,5.0000051799107315E-001,4.0596679770266437E+000,1.0359821461810162E-006,9.8041880379533908E-001,8.0016999645617234E-005,1.5326542770762893E-003,3.4468833607860985E-003,9.3805276451495341E-003,8.6491976293023243E-001,5.0627054670147686E-001,0,5
325,990,2.6999382571775723E+009,6.4719959824017650E+000,1.3999999999999997E+000,3.3444633946038905E+001,-9.8999999999999986E+001,0.0000000000000000E+000,9.9999999990462518E-001,9.9993256723953539E-001,0.0000000000000000E+000,0.0000000000000000E+000,9.9999999990462518E-001,9.9993256723953539E-001,0.0000000000000000E+000,0.0000000000000000E+000,8.1868226763488172E-001,-3.3723159959579945E+001,-1.4449439791871097E+001,8.1868226763488194E-001,4.2370526922089680E-001,5.9484688714596901E-001,-3.3723159959579945E+001,1.7050669258183025E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,3.1423429886052453E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,1.0231390900101581E-001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.8023826410942401E+000,8.1815325273260053E-001,3.2696450504231678E-001,3.9302666528967376E+000,0.0000000000000000E+000,1.8148167252538915E+001,3.0146740843688891E+000,7.3179478597312677E+000,1.3398982173079734E+000,5.0000022466154503E-001,4.0596752637197060E+000,4.4932308959732984E-007,9.8041938191693834E-001,7.9963649668637253E-005,1.5326514434324918E-003,3.4468833607860985E-003,9.3805276451495341E-003,8.6422464497550622E-001,5.0696838391975274E-001,0,5
330,993,2.7264137193775387E+009,6.8679022126398896E+000,1.3999999999999997E+000,3.3444633946038905E+001,-9.8999999999999986E+001,0.0000000000000000E+000,9.9999999990462518E-001,9.9991640470450316E-001,0.0000000000000000E+000,0.0000000000000000E+000,9.9999999990462518E-001,9.9991640470450316E-001,0.0000000000000000E+000,0.0000000000000000E+000,8.2257038655245784E-001,-3.3693948650044064E+001,-9.8999999999999986E+001,8.2257038655245751E-001,4.1446298085218780E-001,6.0737002419880370E-001,-3.3693948650044064E+001,1.7616177496448360E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,3.1958938842485497E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,1.0420648597914750E-001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.8006929733028945E+000,8.2201792767382287E-001,3.3227617809561921E-001,3.9196433067901326E+000,0.0000000000000000E+000,1.8184253008478329E+001,3.0494952611425181E+000,7.3168030053222992E+000,1.3398990783041640E+000,5.0000003342766408E-001,4.0596800158791559E+000,6.6855328401705134E-008,9.8041975841998685E-001,7.9926482376766576E-005,1.5326496047429049E-003,3.4468833607860937E-003,9.3805276451495341E-003,8.6248041292478272E-001,5.0871699483596955E-001,0,5
335,979,2.7922931414789586E+009,7.2638084428780134E+000,1.3999999999999997E+000,3.3444633946038905E+001,-9.8999999999999986E+001,0.0000000000000000E+000,9.9999999989681265E-001,9.9985687723583150E-001,0.0000000000000000E+000,0.0000000000000000E+000,9.9999999989681265E-001,9.9985687723583150E-001,0.0000000000000000E+000,0.0000000000000000E+000,8.3073691272263350E-001,-3.3545985785417606E+001,-1.5051499783199059E+001,8.3073691272263361E-001,3.8275022679671428E-001,6.3931106786063541E-001,-3.3545985785417606E+001,1.9052171552274940E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,3.2482857463363694E+032,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,-2.0000000000000000E+001,1.0836584137158176E-001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.7964549591966827E+000,8.3013658257486267E-001,3.4481153375856244E-001,3.8945725954642461E+000,0.0000000000000000E+000,1.8260438525558019E+001,3.1203141510540973E+000,7.3168453628252790E+000,1.3398992264540228E+000,5.0000000052501758E-001,4.0596808336161203E+000,1.0500349559137970E-009,9.8041982317342047E-001,7.9919934398177991E-005,1.5326492889848802E-003,3.4468833607860933E-003,9.3805276451495341E-003,8.5806447213292991E-001,5.1313553013218249E-001,0,5
